user_trip_id,start_time,end_time,start_longitude,start_latitude,end_longitude,end_latitude,distance,progression,users_helped,service_name,route_short_name,mode,start_stop_name,end_stop_name
1ae6bb35-15fe-4d5b-810b-73f18c3422bf,2025-09-29 17:05:23 UTC,2025-09-29 17:05:23 UTC,-79.719780853243691,44.336369179014852,-79.719460000000012,44.33625,37.686521612828273,1,,Walk,,Walk,,
1ae6bb35-15fe-4d5b-810b-73f18c3422bf,2025-09-29 17:11:36 UTC,2025-09-29 17:24:34 UTC,-79.719460000000012,44.33625,-79.695978000000011,44.332814,5421.5445867721537,0.962037993642628,7,Barrie Transit,8B,Transit,Farmstead Crescent,125 Mapleview Drive West
1ae6bb35-15fe-4d5b-810b-73f18c3422bf,2025-09-29 17:24:34 UTC,2025-09-29 17:25:09 UTC,-79.695956,44.332765,-79.696222543005135,44.33277945294703,31.93065482603669,0,,Walk,,Walk,,
d2d369bc-6b64-405f-aac5-e8ca50f52d60,2025-09-29 17:03:04 UTC,2025-09-29 17:05:33 UTC,-79.718532404324463,44.336365974509974,-79.719460000000012,44.33625,155.669006078296,0.7489885369315078,,Walk,,Walk,,
d2d369bc-6b64-405f-aac5-e8ca50f52d60,2025-09-29 17:08:00 UTC,2025-09-29 17:20:00 UTC,-79.719460000000012,44.33625,-79.695978000000011,44.332814,5418.4982570078091,0,0,Barrie Transit,8B,Transit,Farmstead Crescent,125 Mapleview Drive West
d2d369bc-6b64-405f-aac5-e8ca50f52d60,2025-09-29 17:20:00 UTC,2025-09-29 17:20:35 UTC,-79.695956,44.332765,-79.696222543005135,44.33277945294703,31.532125872005039,0,,Walk,,Walk,,
f82d13f4-2e1c-4dd9-ad8c-56aa5f1737b6,2025-09-29 22:56:37 UTC,2025-09-29 22:56:37 UTC,-79.8897653325309,44.33007673708061,-79.889795,44.330589,11.39922706381809,1,,Walk,,Walk,,
f82d13f4-2e1c-4dd9-ad8c-56aa5f1737b6,2025-09-29 23:06:05 UTC,2025-09-29 23:23:50 UTC,-79.889836,44.330584,-79.689144,44.373913,16667.70431870125,0.31526280563463083,2,Simcoe County LINX,2,Transit,Commerce Road,Barrie Allandale Bus Station / Detour
f82d13f4-2e1c-4dd9-ad8c-56aa5f1737b6,2025-09-29 23:23:52 UTC,2025-09-29 23:27:40 UTC,-79.689141,44.373923,-79.690406,44.374163,287.098308029723,0,,Walk,,Walk,,
f82d13f4-2e1c-4dd9-ad8c-56aa5f1737b6,2025-09-29 23:33:00 UTC,2025-09-29 23:37:00 UTC,-79.690412,44.374165000000005,-79.690241,44.387754,1829.922443123025,0,,Barrie Transit,12,Transit,Barrie Allandale Transit Terminal Platform 13,Downtown Hub
f82d13f4-2e1c-4dd9-ad8c-56aa5f1737b6,2025-09-29 23:37:00 UTC,2025-09-29 23:38:00 UTC,-79.690241,44.387754,-79.690241,44.387754,0,0,,Walk,,Walk,,
f82d13f4-2e1c-4dd9-ad8c-56aa5f1737b6,2025-09-29 23:40:00 UTC,2025-09-29 23:53:00 UTC,-79.690241,44.387754,-79.72088100000002,44.389921,4429.1203106846206,0,,Barrie Transit,10,Transit,Downtown Hub,Letitia Street
f82d13f4-2e1c-4dd9-ad8c-56aa5f1737b6,2025-09-29 23:53:00 UTC,2025-09-29 23:55:15 UTC,-79.721,44.389873000000009,-79.721482566098189,44.391164193096856,119.898208774667,0,,Walk,,Walk,,
26716b3c-bf56-413a-ac07-325f2fedef5e,2025-09-29 20:23:19 UTC,2025-09-29 20:23:19 UTC,-79.703587946222072,44.366011151015584,-79.707397,44.364193,553.00029581160891,1,,Walk,,Walk,,
26716b3c-bf56-413a-ac07-325f2fedef5e,2025-09-29 20:31:00 UTC,2025-09-29 20:44:00 UTC,-79.70731,44.364201,-79.690241,44.387754,4615.1782115609249,0,0,Barrie Transit,7,Transit,Alva Street,Downtown Hub
26716b3c-bf56-413a-ac07-325f2fedef5e,2025-09-29 20:44:00 UTC,2025-09-29 20:45:00 UTC,-79.690241,44.387754,-79.690241,44.387754,0,0,,Walk,,Walk,,
26716b3c-bf56-413a-ac07-325f2fedef5e,2025-09-29 20:59:00 UTC,2025-09-29 21:13:00 UTC,-79.690241,44.387754,-79.701096,44.415885,3929.5779030571139,0,,Barrie Transit,100,Transit,Downtown Hub,Celeste Drive
26716b3c-bf56-413a-ac07-325f2fedef5e,2025-09-29 21:13:00 UTC,2025-09-29 21:21:56 UTC,-79.701075,44.41586199999999,-79.699119529963184,44.419917135854334,611.50967121194526,0,,Walk,,Walk,,
7f71240c-d829-4af9-b77b-c31850964e3c,2025-09-29 20:23:19 UTC,2025-09-29 20:23:19 UTC,-79.703587946222072,44.366011151015584,-79.707397,44.364193,553.00029581160891,1,,Walk,,Walk,,
7f71240c-d829-4af9-b77b-c31850964e3c,2025-09-29 20:31:00 UTC,2025-09-29 20:44:00 UTC,-79.70731,44.364201,-79.690241,44.387754,4615.1782115609249,0,0,Barrie Transit,7,Transit,Alva Street,Downtown Hub
7f71240c-d829-4af9-b77b-c31850964e3c,2025-09-29 20:44:00 UTC,2025-09-29 20:45:00 UTC,-79.690241,44.387754,-79.690241,44.387754,0,0,,Walk,,Walk,,
7f71240c-d829-4af9-b77b-c31850964e3c,2025-09-29 20:59:00 UTC,2025-09-29 21:13:00 UTC,-79.690241,44.387754,-79.701096,44.415885,3929.5779030571139,0,,Barrie Transit,100,Transit,Downtown Hub,Celeste Drive
7f71240c-d829-4af9-b77b-c31850964e3c,2025-09-29 21:13:00 UTC,2025-09-29 21:21:56 UTC,-79.701075,44.41586199999999,-79.699119529963184,44.419917135854334,611.50967121194526,0,,Walk,,Walk,,
804946ca-bdb0-467a-bf43-86040028f098,2025-09-29 20:38:08 UTC,2025-09-29 20:38:08 UTC,-79.716137279209519,44.339066584777832,-79.717167,44.339976,184.7856385324512,1,,Walk,,Walk,,
804946ca-bdb0-467a-bf43-86040028f098,2025-09-29 20:47:04 UTC,2025-09-29 20:49:30 UTC,-79.717148,44.339937,-79.724289,44.331618000000006,1316.9684910852311,0.69577631561736353,2,Barrie Transit,8B,Transit,Peggy Hill Community Centre,Downing Cresent
804946ca-bdb0-467a-bf43-86040028f098,2025-09-29 20:49:28 UTC,2025-09-29 20:56:54 UTC,-79.724242,44.331585,-79.7214945923526,44.328282575929208,511.313167782411,0,,Walk,,Walk,,
81c75cab-5411-4ace-ae13-3b6abbb2e978,2025-09-29 16:06:23 UTC,2025-09-29 16:13:14 UTC,-79.66800265930604,44.412725752900542,-79.669215,44.412053,367.634597460999,1,,Walk,,Walk,,
81c75cab-5411-4ace-ae13-3b6abbb2e978,2025-09-29 16:13:14 UTC,2025-09-29 17:19:32 UTC,-79.669215,44.412053,-79.927509,44.764569,55549.278981966483,0.0358880980776702,17,Simcoe County LINX,1,Transit,"Barrie, Georgian College",Penetanguishene Arena
08cffbe7-3f3d-45ce-971b-06da84e9d32e,2025-09-29 14:32:49 UTC,2025-09-29 14:40:58 UTC,-79.662444976822286,44.358823785665741,-79.658891,44.354686,578.16542369370711,0.04329764851418557,,Walk,,Walk,,
08cffbe7-3f3d-45ce-971b-06da84e9d32e,2025-09-29 14:41:00 UTC,2025-09-29 15:25:00 UTC,-79.658891,44.354686,-79.708578,44.411874,15792.69164258085,0,0,Barrie Transit,12,Transit,Leggott Avenue,Georgian Mall
08f16946-e1be-40b3-8fcf-d84953221e23,2025-09-29 14:39:14 UTC,2025-09-29 14:39:59 UTC,-79.661338540949558,44.3561346918713,-79.66162,44.35395,253.48150204628561,1,,Walk,,Walk,,
08f16946-e1be-40b3-8fcf-d84953221e23,2025-09-29 14:42:00 UTC,2025-09-29 15:11:00 UTC,-79.66166,44.354038,-79.690241,44.387754,12344.93914982248,0,0,Barrie Transit,12,Transit,Willow Landing School,Downtown Hub
08f16946-e1be-40b3-8fcf-d84953221e23,2025-09-29 15:11:00 UTC,2025-09-29 15:12:33 UTC,-79.690227,44.38776,-79.690345351410542,44.387572409546344,78.486934447383192,0,,Walk,,Walk,,
15915422-ad05-4ec2-a58b-433dfcf16ca5,2025-09-29 20:22:24 UTC,2025-09-29 20:27:34 UTC,-79.496726513238144,43.83690809704526,-79.498596,43.837909,508.02566009619562,0.46665189630064158,,Walk,,Walk,,
15915422-ad05-4ec2-a58b-433dfcf16ca5,2025-09-29 21:07:00 UTC,2025-09-29 22:16:00 UTC,-79.49882,43.838485,-79.627441,44.351123999999992,68780.684121182436,0,,GO Transit,BR,Transit,Rutherford,Barrie South
15915422-ad05-4ec2-a58b-433dfcf16ca5,2025-09-29 22:16:00 UTC,2025-09-29 22:18:00 UTC,-79.627441,44.351123999999992,-79.627585604697458,44.351641183424952,18.37301506556711,0,,Walk,,Walk,,
