user_trip_id,start_time,end_time,start_longitude,start_latitude,end_longitude,end_latitude,service_name,route_short_name,mode,start_stop_name,end_stop_name
0d74db6f-e08b-4f85-ab50-fa144cfe5277,2025-01-31 21:55:07 UTC,2025-01-31 21:43:51 UTC,-79.654035306907758,44.411826342600484,-79.653791,44.411694,Walk,,Walk,,
0d74db6f-e08b-4f85-ab50-fa144cfe5277,2025-01-31 21:55:07 UTC,2025-01-31 22:09:07 UTC,-79.653791,44.411694,-79.689216000000016,44.412053,Barrie Transit,101,Transit,Cheltenham Road,St Vincent / Cundles
0d74db6f-e08b-4f85-ab50-fa144cfe5277,2025-01-31 22:09:07 UTC,2025-01-31 22:12:56 UTC,-79.689331,44.412002999999991,-79.68798846340114,44.4118315246944,Walk,,Walk,,
f3a889bd-06fd-4746-b6ce-92868d7fe390,2025-01-31 15:11:06 UTC,2025-01-31 15:16:00 UTC,-79.640332423463818,44.343559651146244,-79.643508,44.344746,Walk,,Walk,,
f3a889bd-06fd-4746-b6ce-92868d7fe390,2025-01-31 15:16:00 UTC,2025-01-31 16:13:00 UTC,-79.643539,44.344739000000004,-79.705107,44.411091,Barrie Transit,8B,Transit,Madelaine Drive,Georgian Mall
f3a889bd-06fd-4746-b6ce-92868d7fe390,2025-01-31 16:13:00 UTC,2025-01-31 16:20:19 UTC,-79.705101,44.411085,-79.708233221408278,44.412725476179112,Walk,,Walk,,
02004849-4bfc-4316-a776-4d3d49bf8dc6,2025-01-31 14:24:53 UTC,2025-01-31 14:45:53 UTC,-79.669134,44.412089000000009,-79.691023,44.387709,Barrie Transit,101,Transit,Georgian College,Downtown Barrie Terminal
02004849-4bfc-4316-a776-4d3d49bf8dc6,2025-01-31 14:32:02 UTC,2025-01-31 14:14:42 UTC,-79.669121,44.411828,-79.669134,44.412091,Walk,,Walk,,
02004849-4bfc-4316-a776-4d3d49bf8dc6,2025-01-31 14:45:53 UTC,2025-01-31 14:46:53 UTC,-79.690638,44.387881,-79.690268,44.387459,Walk,,Walk,,
02004849-4bfc-4316-a776-4d3d49bf8dc6,2025-01-31 15:00:00 UTC,2025-01-31 16:40:00 UTC,-79.690313,44.387439,-79.459439,43.99985,GO Transit,68,Transit,Barrie Transit Terminal,Aurora GO Bus
02004849-4bfc-4316-a776-4d3d49bf8dc6,2025-01-31 16:40:00 UTC,2025-01-31 16:40:00 UTC,-79.459439,43.99985,-79.459547460728729,43.999502063098191,Walk,,Walk,,
a7c590ca-7923-406c-a729-b31883082e69,2025-01-31 13:19:17 UTC,2025-01-31 13:12:30 UTC,-79.6691226987025,44.411825617969107,-79.668542,44.410445,Walk,,Walk,,
a7c590ca-7923-406c-a729-b31883082e69,2025-01-31 13:29:00 UTC,2025-01-31 13:51:00 UTC,-79.66854,44.410462,-79.69043,44.37485800000001,Barrie Transit,7,Transit,Georgian College,Tiffin / Allandale GO Station
a7c590ca-7923-406c-a729-b31883082e69,2025-01-31 13:51:00 UTC,2025-01-31 13:55:20 UTC,-79.690376,44.374869000000004,-79.687951,44.373733,Walk,,Walk,,
a7c590ca-7923-406c-a729-b31883082e69,2025-01-31 14:02:00 UTC,2025-01-31 14:46:00 UTC,-79.687858,44.374138,-79.459286,44.060428,GO Transit,BR,Transit,Allandale Waterfront,Newmarket
a7c590ca-7923-406c-a729-b31883082e69,2025-01-31 14:46:00 UTC,2025-01-31 14:50:53 UTC,-79.459302,44.060423,-79.462025,44.059058000000007,Walk,,Walk,,
