user_trip_id,start_time,end_time,start_longitude,start_latitude,end_longitude,end_latitude,distance,progression,users_helped,service_name,route_short_name,mode,start_stop_name,end_stop_name
ed3ab7a3-c196-4d06-a3c1-d6911122811a,2025-09-26 09:07:01 UTC,2025-09-26 09:09:23 UTC,-79.718532404324463,44.336365974509974,-79.719525,44.336240999999994,264.6562288478122,1,,Walk,,Walk,,
ed3ab7a3-c196-4d06-a3c1-d6911122811a,2025-09-26 09:12:50 UTC,2025-09-26 09:22:01 UTC,-79.719460000000012,44.33625,-79.695978000000011,44.332814,5421.5445867721537,0.96148464222393726,1,Barrie Transit,8B,Transit,Farmstead Crescent,125 Mapleview Drive West
ed3ab7a3-c196-4d06-a3c1-d6911122811a,2025-09-26 09:21:58 UTC,2025-09-26 09:22:33 UTC,-79.695956,44.332765,-79.696222543005135,44.33277945294703,31.93065482603669,0,,Walk,,Walk,,
a08fc344-6140-47a9-a8cf-92835fabba62,2025-09-26 15:33:31 UTC,2025-09-26 15:34:00 UTC,-79.683781617107826,44.362418522430943,-79.683608,44.362564,66.79936434024421,1,,Walk,,Walk,,
a08fc344-6140-47a9-a8cf-92835fabba62,2025-09-26 15:38:47 UTC,2025-09-26 15:57:45 UTC,-79.683532,44.362573,-79.690241,44.387754,3802.0602889924471,1,21,Barrie Transit,12,Transit,Bayview / Little,Downtown Hub
a08fc344-6140-47a9-a8cf-92835fabba62,2025-09-26 15:57:45 UTC,2025-09-26 15:58:13 UTC,-79.690241,44.387754,-79.690241,44.387754,6.2002305831177988,1,,Walk,,Walk,,
a08fc344-6140-47a9-a8cf-92835fabba62,2025-09-26 16:23:54 UTC,2025-09-26 16:33:29 UTC,-79.690241,44.387754,-79.67363,44.406963,3383.006764024989,1,14,Barrie Transit,7,Transit,Downtown Hub,Grove / Duckworth
a08fc344-6140-47a9-a8cf-92835fabba62,2025-09-26 16:33:29 UTC,2025-09-26 16:39:55 UTC,-79.673632,44.406952000000004,-79.6757158535517,44.406442262975666,467.00843049581721,0.555694725939158,,Walk,,Walk,,
2a2d6498-bacc-44e5-86c0-a669dcd12f31,2025-09-26 20:11:36 UTC,2025-09-26 20:31:03 UTC,-79.695222904906444,44.39026296057736,-79.692507,44.390398,631.07155819783929,0.046428946556451078,,Walk,,Walk,,
2a2d6498-bacc-44e5-86c0-a669dcd12f31,2025-09-26 20:35:00 UTC,2025-09-26 20:42:00 UTC,-79.692507,44.390398,-79.701779,44.402916,1716.9651260781529,0,0,Barrie Transit,100,Transit,Maple / Ross,Ferris Lane
2a2d6498-bacc-44e5-86c0-a669dcd12f31,2025-09-26 20:42:00 UTC,2025-09-26 20:48:39 UTC,-79.70177,44.402920000000009,-79.697102351935115,44.404641331936958,469.95686321411159,0,,Walk,,Walk,,
778c1084-8aae-4bf8-92d6-5b78e5b07941,2025-09-26 21:24:21 UTC,2025-09-26 21:29:29 UTC,-79.698500634686283,44.4037443590088,-79.700533,44.40113,441.76228026303733,0.571400131540695,,Walk,,Walk,,
778c1084-8aae-4bf8-92d6-5b78e5b07941,2025-09-26 21:52:00 UTC,2025-09-26 21:56:00 UTC,-79.70052,44.401136,-79.692741,44.392142,1175.415942270198,0,0,Barrie Transit,101,Transit,Bayfield Mall,Bayfield / Sophia
778c1084-8aae-4bf8-92d6-5b78e5b07941,2025-09-26 21:56:00 UTC,2025-09-26 22:09:02 UTC,-79.692642,44.392186000000009,-79.699145468627492,44.387576608995211,918.34737008037348,0,,Walk,,Walk,,
