user_id,longitude,latitude,timestamp
d19efc08-a05a-4d79-8156-d6d6f9556441,-79.636390281053991,44.349839608462375,2025-09-04 06:28:05 UTC
befb04c4-cfe0-4822-b1da-9956105675fc,-79.654170731918541,44.410926933615492,2025-09-04 19:50:00 UTC
9935627c-04fa-4f6d-a2ad-3c93162966ef,-79.688465370370579,44.400153885846358,2025-09-04 21:07:25 UTC
595839f8-dae6-4942-a007-25f54369c89e,-79.695732384331123,44.373202411580948,2025-09-04 23:22:57 UTC
4812559d-dfdb-4c08-9b0a-a7da0fea646c,-79.704801010881127,44.40194661767152,2025-09-04 16:45:50 UTC
2342ead8-3703-444e-99f0-2692f58613c8,-79.6691226987025,44.411825617969107,2025-09-04 16:27:17 UTC
ad70cce3-a77b-471e-bcfc-ca45decdf54d,-79.729055258175663,44.324692960779657,2025-09-04 18:55:53 UTC
a40039d5-f80f-40d8-82d1-56891422de7e,-79.702281687279722,44.40194940145183,2025-09-04 18:56:48 UTC
981793F0-BD9D-4A12-B3D7-7D158DD75F56,-79.694273350295944,44.384877812027128,2025-09-04 23:17:58 UTC
981793F0-BD9D-4A12-B3D7-7D158DD75F56,-79.690345351410542,44.387572409546344,2025-09-04 23:19:02 UTC
fc1c1e0e-2b2c-405b-90b6-c5e70e1ed5ab,-79.687680245413119,44.390269485938852,2025-09-04 19:39:38 UTC
e51a9084-fc1d-43a8-a1c7-785ca419201f,-79.648592077878632,44.36421958194564,2025-09-04 19:41:29 UTC
e51a9084-fc1d-43a8-a1c7-785ca419201f,-79.648592077878632,44.36421958194564,2025-09-04 19:41:31 UTC
1fff4f6f-2117-4a6d-a21a-8d95c1449de1,-79.691460623644872,44.388475137076711,2025-09-04 19:47:10 UTC
5fa78d01-04bb-4f12-9cfb-cd62f3e00756,-79.668371505750983,44.371408467370458,2025-09-04 19:43:42 UTC
34207315-53c0-48a4-9d95-f946e2ceca59,-79.640754945274168,44.435187474924007,2025-09-04 19:47:26 UTC
d19efc08-a05a-4d79-8156-d6d6f9556441,-79.636390281053991,44.349839608462375,2025-09-04 06:27:55 UTC
6a01ea2c-c25d-4e14-967f-44de4d6aa42b,-79.690702275702009,44.373198999835,2025-09-05 00:06:55 UTC
388fcb00-25db-4fb5-8670-44a4b4122530,-79.716289555593264,44.395660633936672,2025-09-03 14:55:41 UTC
682c48cd-2f4d-4597-ab94-9c2a906ef574,-79.684376863324175,44.40733945374339,2025-09-04 14:19:26 UTC
60b36249-a930-4886-84bb-648b5bb4479c,-79.664888687399682,44.39476028001981,2025-09-04 21:12:08 UTC
31b1ea91-4a6d-4543-aec8-26bf78fbe4a5,-79.6976321705203,44.35703459298545,2025-09-04 21:30:53 UTC
fe6cf579-17ab-42a0-89e2-d2193389749e,-79.718327621415966,44.376794558609951,2025-09-05 00:14:04 UTC
13257f6d-0bec-4216-88a0-255c855d0703,-79.7241224111347,44.393860040708958,2025-09-05 01:23:20 UTC
73E41B53-D2FB-4790-8EDD-E48BAA684EAB,-79.5432098066268,44.180059522479432,2025-09-05 03:19:23 UTC
827e4920-639b-4407-9a5c-4b93c7454e01,-79.668163128201286,44.408234777527746,2025-09-04 15:04:14 UTC
6eed130e-8876-499f-959c-6c00f2c69699,-79.690862008413688,44.37050383779917,2025-09-04 10:55:53 UTC
b5939c84-b282-45ec-a836-e5b43c437c6a,-79.727891283189734,44.393859880612681,2025-09-04 11:16:12 UTC
96b3c6f3-5ddf-4add-a72f-fe5c83a44b8f,-79.607161691685135,44.358828191144006,2025-09-04 13:31:08 UTC
e73d9ce3-4aa4-4421-8c53-6afd5ef3392b,-79.714741357550864,44.339963159238053,2025-09-04 13:14:12 UTC
befb04c4-cfe0-4822-b1da-9956105675fc,-79.717676476026469,44.396559009973139,2025-09-05 02:35:02 UTC
915fb73f-cc35-4a39-b50e-182bc323ae80,-79.690345351410542,44.387572409546344,2025-09-04 15:42:45 UTC
3478fa51-8b1a-449d-9cee-b9c5db0b02d3,-79.7080988705769,44.413624951655216,2025-09-04 16:23:03 UTC
8D114EEA-0804-4B30-B24E-12F3F0AADBCB,-79.694730876941065,44.4037435629343,2025-09-04 16:15:43 UTC
8D114EEA-0804-4B30-B24E-12F3F0AADBCB,-79.698805951357855,44.398353443863982,2025-09-04 16:16:06 UTC
8D114EEA-0804-4B30-B24E-12F3F0AADBCB,-79.702597828745724,44.394763079431023,2025-09-04 16:16:23 UTC
1c92f713-b9ff-4650-840b-02c4f9cef70d,-79.649892168368254,44.357028026820259,2025-09-04 16:04:41 UTC
4953bca5-3728-4552-9919-046f3e117cd7,-79.70720143386994,44.341756885212746,2025-09-04 15:31:16 UTC
034906bb-2ce0-4a5c-8b0a-37d543fbc5e7,-79.691448894707747,44.390270527879714,2025-09-04 15:54:45 UTC
0b106072-ad6a-4ea4-a6c3-ef66a82b022d,-79.688535100029142,44.335471574653148,2025-09-04 21:51:37 UTC
0b106072-ad6a-4ea4-a6c3-ef66a82b022d,-79.683509164986688,44.335467795956745,2025-09-04 21:56:28 UTC
