user_trip_id,start_time,end_time,start_longitude,start_latitude,end_longitude,end_latitude,service_name,route_short_name,mode,start_stop_name,end_stop_name
d972f86c-5f51-40ae-aff5-d4e4e30082e3,2025-09-10 17:12:27 UTC,2025-09-10 17:16:27 UTC,-79.718532404324463,44.336365974509974,-79.719525,44.336240999999994,Walk,,Walk,,
d972f86c-5f51-40ae-aff5-d4e4e30082e3,2025-09-10 17:16:27 UTC,2025-09-10 17:29:27 UTC,-79.719460000000012,44.33625,-79.695978000000011,44.332814,Barrie Transit,8B,Transit,Farmstead Crescent,125 Mapleview Drive West
d972f86c-5f51-40ae-aff5-d4e4e30082e3,2025-09-10 17:29:27 UTC,2025-09-10 17:30:02 UTC,-79.695956,44.332765,-79.696222543005135,44.33277945294703,Walk,,Walk,,
dcb3a979-8135-4387-a5ec-df36427d9a26,2025-09-10 16:42:00 UTC,2025-09-10 16:46:00 UTC,-79.718532404324463,44.336365974509974,-79.719525,44.336240999999994,Walk,,Walk,,
dcb3a979-8135-4387-a5ec-df36427d9a26,2025-09-10 16:46:00 UTC,2025-09-10 16:59:00 UTC,-79.719460000000012,44.33625,-79.695978000000011,44.332814,Barrie Transit,8B,Transit,Farmstead Crescent,125 Mapleview Drive West
dcb3a979-8135-4387-a5ec-df36427d9a26,2025-09-10 16:59:00 UTC,2025-09-10 16:59:35 UTC,-79.695956,44.332765,-79.696222543005135,44.33277945294703,Walk,,Walk,,
e1072fb9-4480-4963-ae31-2e3dc1a1242c,2025-09-10 17:49:51 UTC,2025-09-10 17:50:00 UTC,-79.680829207334085,44.339966231075273,-79.68028,44.34027900000001,Walk,,Walk,,
e1072fb9-4480-4963-ae31-2e3dc1a1242c,2025-09-10 17:50:00 UTC,2025-09-10 18:14:00 UTC,-79.680276,44.340279,-79.661175,44.41548,Barrie Transit,400,Transit,Park Place,RVH Main Entrance
e1072fb9-4480-4963-ae31-2e3dc1a1242c,2025-09-10 18:14:00 UTC,2025-09-10 18:14:44 UTC,-79.661184,44.415435,-79.660299815532085,44.415418336503954,Walk,,Walk,,
2f2c65a5-d60b-4bb5-b238-7e474323e0d7,2025-09-10 17:29:17 UTC,2025-09-10 17:21:34 UTC,-79.657188705143582,44.397452133086595,-79.656948,44.397026,Walk,,Walk,,
2f2c65a5-d60b-4bb5-b238-7e474323e0d7,2025-09-10 17:29:24 UTC,2025-09-10 17:58:00 UTC,-79.656948,44.397026,-79.710305,44.409023,Barrie Transit,8A,Transit,Blake / Johnson,Wal-Mart Plaza
37b58f32-7a82-48bb-b019-04372ae2e166,2025-09-10 18:15:10 UTC,2025-09-10 18:19:00 UTC,-79.681993373616024,44.408237114429475,-79.679062,44.409463000000009,Walk,,Walk,,
37b58f32-7a82-48bb-b019-04372ae2e166,2025-09-10 18:19:00 UTC,2025-09-10 18:30:00 UTC,-79.679062,44.409463000000009,-79.710305,44.409023,Barrie Transit,8A,Transit,Alliance Boulevard,Wal-Mart Plaza
a27de349-a386-4b88-9da6-26c438cb38b6,2025-09-10 17:29:52 UTC,2025-09-10 17:22:29 UTC,-79.657188705143582,44.397452133086595,-79.656948,44.397026,Walk,,Walk,,
a27de349-a386-4b88-9da6-26c438cb38b6,2025-09-10 17:30:00 UTC,2025-09-10 17:58:00 UTC,-79.656948,44.397026,-79.710305,44.409023,Barrie Transit,8A,Transit,Blake / Johnson,Wal-Mart Plaza
29aba65a-dc15-48bc-ba80-e196b2a1ab4c,2025-09-10 22:06:54 UTC,2025-09-10 22:06:58 UTC,-79.684376863324175,44.40733945374339,-79.684854,44.407404,Walk,,Walk,,
29aba65a-dc15-48bc-ba80-e196b2a1ab4c,2025-09-10 22:06:58 UTC,2025-09-10 22:22:58 UTC,-79.684854,44.407404,-79.692534,44.390191,Barrie Transit,101,Transit,Bell Farm / St Vincent,Maple / Ross
633467c5-674d-4af5-a9df-c78d22e3b999,2025-09-10 19:25:00 UTC,2025-09-10 19:25:00 UTC,-79.6678667576825,44.411830370719159,-79.669134,44.412089000000009,Walk,,Walk,,
633467c5-674d-4af5-a9df-c78d22e3b999,2025-09-10 19:25:00 UTC,2025-09-10 19:47:00 UTC,-79.669134,44.412089000000009,-79.680276,44.340279,Barrie Transit,400,Transit,Georgian College,Park Place
633467c5-674d-4af5-a9df-c78d22e3b999,2025-09-10 19:47:00 UTC,2025-09-10 19:48:00 UTC,-79.680276,44.340279,-79.680276,44.340279,Walk,,Walk,,
633467c5-674d-4af5-a9df-c78d22e3b999,2025-09-10 20:05:00 UTC,2025-09-10 20:16:00 UTC,-79.680276,44.340279,-79.659394,44.354389,Barrie Transit,12,Transit,Park Place,Loon Avenue
633467c5-674d-4af5-a9df-c78d22e3b999,2025-09-10 20:16:00 UTC,2025-09-10 20:23:28 UTC,-79.659387,44.354372,-79.661325625197378,44.357929510008624,Walk,,Walk,,
678cb881-3d5b-42ae-84d5-281078a8d025,2025-09-10 14:33:51 UTC,2025-09-10 14:41:00 UTC,-79.661325625197378,44.357929510008624,-79.658853,44.354603,Walk,,Walk,,
678cb881-3d5b-42ae-84d5-281078a8d025,2025-09-10 14:41:00 UTC,2025-09-10 14:51:00 UTC,-79.658891,44.354686,-79.680276,44.340279,Barrie Transit,12,Transit,Leggott Avenue,Park Place
678cb881-3d5b-42ae-84d5-281078a8d025,2025-09-10 14:51:00 UTC,2025-09-10 14:52:00 UTC,-79.680276,44.340279,-79.680276,44.340279,Walk,,Walk,,
678cb881-3d5b-42ae-84d5-281078a8d025,2025-09-10 15:20:00 UTC,2025-09-10 15:42:00 UTC,-79.680276,44.340279,-79.668495,44.414463999999995,Barrie Transit,400,Transit,Park Place,Georgian / Govenors
678cb881-3d5b-42ae-84d5-281078a8d025,2025-09-10 15:42:00 UTC,2025-09-10 15:47:02 UTC,-79.668516,44.414502,-79.6691226987025,44.411825617969107,Walk,,Walk,,
b8201d24-77bf-4dd6-98f0-692fccc21e83,2025-09-10 15:19:46 UTC,2025-09-10 15:20:00 UTC,-79.680829207334085,44.339966231075273,-79.68028,44.34027900000001,Walk,,Walk,,
b8201d24-77bf-4dd6-98f0-692fccc21e83,2025-09-10 15:20:00 UTC,2025-09-10 15:42:00 UTC,-79.680276,44.340279,-79.668495,44.414463999999995,Barrie Transit,400,Transit,Park Place,Georgian / Govenors
b8201d24-77bf-4dd6-98f0-692fccc21e83,2025-09-10 15:42:00 UTC,2025-09-10 15:47:02 UTC,-79.668516,44.414502,-79.6691226987025,44.411825617969107,Walk,,Walk,,
d4a0b9f2-703b-494d-a6eb-441f984073a3,2025-09-10 14:41:41 UTC,2025-09-10 14:42:06 UTC,-79.6588400909466,44.354333220651966,-79.658853,44.354603,Walk,,Walk,,
